security_id,trading_symbol,company_name,lot_size,tick_size
25744,METAL,MIRAEAMC - METAL,1.0,1.0
24861,METALIETF,ICICIPRAMC - METALIETF,1.0,1.0
7242,METROBRAND,METRO BRANDS LIMITED,1.0,10.0
9581,METROPOLIS,METROPOLIS HEALTHCARE LTD,1.0,10.0
2142,MFSL,MAX FINANCIAL SERV LTD,1.0,10.0
1593,MGEL,MANGALAM GLOBAL ENT LTD,1.0,1.0
17534,MGL,MAHANAGAR GAS LTD.,1.0,10.0
7886,MHLXMIRU,MAHALAXMI RUBTECH LIMITED,1.0,1.0
17333,MHRIL,MAHINDRA HOLIDAYS LTD,1.0,5.0
7169,MICEL,MIC ELECTRONICS LTD,1.0,1.0
30469,MID150,KOTAKMAMC - MID150,1.0,1.0
8506,MID150BEES,NIP IND ETF MIDCAP 150,1.0,1.0
24077,MID150CASE,ZERODHAAMC - MID150CASE,1.0,1.0
8077,MIDCAP,KOTAKMAMC - KOTAKMID50,1.0,1.0
8413,MIDCAPETF,MIRAEAMC - MAM150ETF,1.0,1.0
17152,MIDCAPIETF,ICICIPRAMC - ICICIM150,1.0,1.0
2463,MIDHANI,MISHRA DHATU NIGAM LTD,1.0,5.0
7456,MIDQ50ADD,DSPAMC - DSPQ50ETF,1.0,1.0
17702,MIDSELIETF,ICICI PRUD MIDCAP SEL ETF,1.0,1.0
23855,MIDSMALL,MIRAEAMC - MIDSMALL,1.0,1.0
25897,MINDACORP,MINDA CORPORATION LTD,1.0,5.0
18049,MINDTECK,MINDTECK (INDIA) LIMITED,1.0,5.0
4394,MIRZAINT,MIRZA INTERNATIONAL LIMIT,1.0,1.0
8469,MITCON,MITCON CON & ENG SER LTD,1.0,1.0
18562,MITTAL,MITTAL LIFE STYLE LIMITED,1.0,1.0
16736,MKPL,M K PROTEINS LIMITED,1.0,1.0
13844,MMFL,MM FORGINGS LTD,1.0,5.0
16395,MMP,MMP INDUSTRIES LIMITED,1.0,1.0
17957,MMTC,MMTC LIMITED,1.0,1.0
10676,MNC,KOTAKMAMC - KOTAKMNC,1.0,1.0
28046,MOBIKWIK,ONE MOBIKWIK SYSTEMS LTD,1.0,5.0
30065,MOCAPITAL,MOTILALAMC - MOCAPITAL,1.0,1.0
24944,MODEFENCE,MOTILALAMC - MODEFENCE,1.0,1.0
3316,MODISONLTD,MODISON LIMITED,1.0,1.0
2241,MODTHREAD,MODERN THREADS INDIA LTD,1.0,1.0
1507,MOGSEC,MOTILALAMC - G5,1.0,1.0
10508,MOHEALTH,MOTILALAMC - MOHEALTH,1.0,1.0
29423,MOHITIND,MOHIT INDUSTRIES LTD,1.0,1.0
20830,MOIL,MOIL LIMITED,1.0,5.0
757031,MOINFRA,MOTILALAMC - MOINFRA,1.0,1.0
3586,MOKSH,MOKSH ORNAMENTS LIMITED,1.0,1.0
5394,MOL,MEGHMANI ORGANICS LIMITED,1.0,1.0
17625,MOLDTECH,MOLD-TEK TECHNOLOGIES LTD,1.0,1.0
6713,MOLDTKPAC,MOLD-TEK PACKAGING LTD,1.0,5.0
8654,MOLOWVOL,MOTILALAMC - MOLOWVOL,1.0,1.0
21423,MOM100,MOTILAL OS MIDCAP100 ETF,1.0,1.0
10585,MOM30IETF,ICICIPRAMC - ICICIMOM30,1.0,1.0
19289,MOM50,MOTILAL OSWAL M50 ETF,1.0,1.0
10693,MOMENTUM,BIRLASLAMC - MOMENTUM,1.0,1.0
25606,MOMENTUM50,MOTILALAMC - MOMENTUM50,1.0,1.0
757099,MOMGF,MOTILALAMC - MOMGF,1.0,1.0
8182,MOMOMENTUM,MOTILALAMC - MOMOMENTUM,1.0,1.0
22739,MON100,MOTILAL OS NASDAQ100 ETF,1.0,1.0
756900,MON50EQUAL,MOTILALAMC - MON50EQUAL,1.0,1.0
7679,MONARCH,MONARCH NETWORTH CAP LTD,1.0,5.0
757167,MONEXT50,MOTILALAMC - MONEXT50,1.0,1.0
19237,MONIFTY500,MOTILALAMC - MONIFTY500,1.0,1.0
7422,MONQ50,MOTILALAMC - MONQ50,1.0,1.0
5938,MONTECARLO,MONTE CARLO FASHIONS LTD.,1.0,5.0
10822,MOQUALITY,MOTILALAMC - MOQUALITY,1.0,1.0
23184,MOREALTY,MOTILALAMC - MOREALTY,1.0,1.0
2259,MOREPENLAB,MOREPEN LAB. LTD,1.0,1.0
29459,MOSCHIP,MOSCHIP TECHNOLOGIES LTD,1.0,1.0
23181,MOSMALL250,MOTILALAMC - MOSMALL250,1.0,1.0
4204,MOTHERSON,SAMVRDHNA MTHRSN INTL LTD,1.0,1.0
14947,MOTILALOFS,MOTILAL OSWAL FIN LTD,1.0,5.0
20788,MOTISONS,MOTISONS JEWELLERS LTD,1.0,1.0
2268,MOTOGENFIN,MOTOR & GENERAL FINANCE L,1.0,1.0
10825,MOVALUE,MOTILALAMC - MOVALUE,1.0,1.0
4503,MPHASIS,MPHASIS LIMITED,1.0,10.0
10578,MPSLTD,MPS LIMITED,1.0,10.0
2277,MRF,MRF LTD,1.0,500.0
2283,MRPL,MRPL,1.0,1.0
29758,MSCIINDIA,KOTAKMAMC - MSCIINDIA,1.0,1.0
11919,MSPL,MSP STEEL & POWER LTD.,1.0,1.0
9356,MSTCLTD,MSTC LIMITED,1.0,5.0
8596,MSUMI,MOTHERSON SUMI WRNG IND L,1.0,1.0
2709,MTARTECH,MTAR TECHNOLOGIES LIMITED,1.0,10.0
2294,MTNL,MAHANAGAR TELEPHONE NIGAM,1.0,1.0
19783,MUFIN,MUFIN GREEN FINANCE LTD,1.0,1.0
20878,MUFTI,CREDO BRANDS MARKETING L,1.0,1.0
11325,MUKANDLTD,MUKAND LTD.,1.0,1.0
22980,MUKKA,MUKKA PROTEINS LIMITED,1.0,1.0
8687,MUKTAARTS,MUKTA ARTS LIMITED,1.0,1.0
25080,MULTICAP,MIRAEAMC - MULTICAP,1.0,1.0
13511,MUNJALAU,MUNJAL AUTO IND. LTD.,1.0,1.0
2307,MUNJALSHOW,MUNJAL SHOWA LTD,1.0,1.0
2313,MURUDCERA,MURUDESHWAR CERAMICS LTD,1.0,1.0
10415,MUTHOOTCAP,MUTHOOT CAP SERV LTD,1.0,5.0
23650,MUTHOOTFIN,MUTHOOT FINANCE LIMITED,1.0,10.0
20831,MUTHOOTMF,MUTHOOT MICROFIN LIMITED,1.0,1.0
19015,MVGJL,MANOJ VAIBHAV GEM N JEW L,1.0,1.0
12848,N1NSETEST,N1NSETEST,1.0,5.0
14942,NAGREEKCAP,NAGREEKA CAP & INFR.LTD,1.0,1.0
14702,NAGREEKEXP,NAGREEKA EXPORTS LTD.,1.0,1.0
15360,NAHARCAP,NAHAR CAP & FIN.,1.0,5.0
13106,NAHARINDUS,NAHAR INDS ENT LTD,1.0,1.0
14440,NAHARSPING,NAHAR SPINNING MILLS LTD.,1.0,5.0
357,NAM-INDIA,NIPPON L I A M LTD,1.0,5.0
11627,NARMADA,NARMADA AGROBASE LIMITED,1.0,1.0
29583,NATCAPSUQ,NATURAL CAPSULES LIMITED,1.0,1.0
3918,NATCOPHARM,NATCO PHARMA LTD.,1.0,5.0
11065,NATHBIOGEN,NATH BIO-GENES (I) LTD,1.0,1.0
6364,NATIONALUM,NATIONAL ALUMINIUM CO LTD,1.0,1.0
13751,NAUKRI,INFO EDGE (I) LTD,1.0,10.0
4014,NAVA,NAVA LIMITED,1.0,5.0
14672,NAVINFLUOR,NAVIN FLUORINE INT. LTD,1.0,10.0
10557,NAVKARCORP,NAVKAR CORPORATION LTD.,1.0,1.0
29146,NAVKARURB,NAVKAR URBANSTRUCTURE LTD,1.0,1.0
2385,NAVNETEDUL,NAVNEET EDUCATION LTD,1.0,1.0
2987,NAZARA,NAZARA TECHNOLOGIES LTD,1.0,10.0
31415,NBCC,NBCC (INDIA) LIMITED,1.0,1.0
19111,NBIFIN,N.B.I. IND. FIN. CO. LTD,1.0,10.0
2319,NCC,NCC LIMITED,1.0,1.0
14490,NCLIND,NCL INDUSTRIES LIMITED,1.0,1.0
18371,NDGL,NAGA DHUNSERI GROUP LTD,1.0,10.0
31258,NDL,NANDAN DENIM LIMITED,1.0,1.0
22255,NDRAUTO,NDR AUTO COMPONENTS LTD,1.0,5.0
11427,NDTV,NDTV LTD,1.0,1.0
13522,NECCLTD,NORTH EAST CARRY CORP LTD,1.0,1.0
11927,NECLIFE,NECTAR LIFESCIENCES LTD.,1.0,1.0
14761,NELCAST,NELCAST LIMITED,1.0,1.0
2388,NELCO,NELCO LTD,1.0,5.0
9917,NEOGEN,NEOGEN CHEMICALS LIMITED,1.0,10.0
15409,NESCO,NESCO LTD.,1.0,5.0
17963,NESTLEIND,NESTLE INDIA LIMITED,1.0,10.0
7838,NETF,TATAAML - NETF,1.0,1.0
17433,NETWEB,NETWEB TECH INDIA LTD,1.0,10.0
14111,NETWORK18,NETWORK18 MEDIA & INV LTD,1.0,1.0
2406,NEULANDLAB,NEULAND LAB LTD.,1.0,100.0
1164,NEWGEN,NEWGEN SOFTWARE TECH LTD,1.0,10.0
29464,NEXT30ADD,DSPAMC - NEXT30ADD,1.0,1.0
17181,NEXT50,MIRAEAMC - MANXT50,1.0,1.0
4529,NEXT50IETF,ICICIPRAMC - ICICINXT50,1.0,1.0
13925,NFL,NATIONAL FERT. LTD,1.0,1.0
5401,NGIL,NAKODA GROUP OF IND. LTD,1.0,1.0
11840,NH,NARAYANA HRUDAYALAYA LTD.,1.0,10.0
17400,NHPC,NHPC LTD,1.0,1.0
399,NIACL,THE NEW INDIA ASSU CO LTD,1.0,1.0
29487,NIBE,NIBE LIMITED,1.0,10.0
29733,NIBL,NRB INDUS. BEARINGS LTD.,1.0,1.0
29577,NIF100BEES,NIP IND ETF NIFTY 100,1.0,1.0
30392,NIF100IETF,ICICI PRUD NIFTY 100 ETF,1.0,1.0
22524,NIF10GETF,UTIAMC - NIF10GETF,1.0,1.0
22521,NIF5GETF,UTIAMC - NIF5GETF,1.0,1.0
22488,NIFITETF,UTIAMC - NIFITETF,1.0,1.0
18347,NIFMID150,UTIAMC - NIFMID150,1.0,1.0
18102,NIFTY1,KOTAK NIFTY ETF,1.0,1.0
29944,NIFTY100EW,KOTAKMAMC - NIFTY100EW,1.0,1.0
7451,NIFTY50ADD,DSPAMC - DSPN50ETF,1.0,1.0
10576,NIFTYBEES,NIP IND ETF NIFTY BEES,1.0,1.0
21959,NIFTYBETF,BFAM - NIFTYBETF,1.0,1.0
6353,NIFTYETF,MIRAEAMC - MAN50ETF,1.0,1.0
29553,NIFTYIETF,ICICI PRUD NIFTY ETF,1.0,1.0
10690,NIFTYQLITY,BIRLASLAMC - NIFTYQLITY,1.0,1.0
11522,NIITLTD,NIIT LIMITED,1.0,1.0
17747,NIITMTS,NIIT LEARNING SYSTEMS LTD,1.0,5.0
9253,NILAINFRA,NILA INFRASTRUCTURES LTD,1.0,1.0
7411,NILASPACES,NILA SPACES LIMITED,1.0,1.0
2421,NILKAMAL,NILKAMAL LIMITED,1.0,10.0
14194,NINSYS,NINTEC SYSTEMS LIMITED,1.0,5.0
6782,NIPPOBATRY,INDO-NATIONAL LIMITED,1.0,5.0
255,NIRAJ,NIRAJ CEMENT STRUC LTD,1.0,1.0
18840,NIRAJISPAT,NIRAJ ISPAT IND LTD,1.0,5.0
13300,NITCO,NITCO LIMITED,1.0,1.0
13175,NITINSPIN,NITIN SPINNERS LIMITED,1.0,5.0
27097,NIVABUPA,NIVA BUPA HEALTH INS CO L,1.0,1.0
2439,NKIND,NK INDUSTRIES LTD,1.0,1.0
8585,NLCINDIA,NLC INDIA LIMITED,1.0,1.0
15332,NMDC,NMDC LTD.,1.0,1.0
2442,NOCIL,NOCIL LIMITED,1.0,1.0
25426,NORTHARC,NORTHERN ARC CAPITAL LTD,1.0,1.0
22477,NOVAAGRI,NOVA AGRITECH LIMITED,1.0,1.0
12978,NPBET,TATAAML - NPBET,1.0,1.0
756324,NPST,NETWORK PEOPLE SRV TECH L,1.0,10.0
20314,NRAIL,N R AGARWAL INDS LTD,1.0,5.0
7553,NRBBEARING,NRB BEARING LIMITED,1.0,5.0
13675,NRL,NUPUR RECYCLERS LIMITED,1.0,1.0
11239,NSIL,NALWA SONS INVESTMENT LTD,1.0,50.0
14180,NSLNISP,NMDC STEEL LIMITED,1.0,1.0
11630,NTPC,NTPC LTD,1.0,5.0
27176,NTPCGREEN,NTPC GREEN ENERGY LIMITED,1.0,1.0
10791,NUCLEUS,NUCLEUS SOFTWARE EXPORTS,1.0,10.0
18721,NUVAMA,NUVAMA WEALTH MANAGE LTD,1.0,50.0
5426,NUVOCO,NUVOCO VISTAS CORP LTD,1.0,5.0
11457,NV20,KOTAKMAMC - KTKNV20ETF,1.0,1.0
9847,NV20BEES,NIP IND ETF ETF NV20,1.0,1.0
17475,NV20IETF,ICICI PRUDENTIAL NV20 ETF,1.0,1.0
6545,NYKAA,FSN E COMMERCE VENTURES,1.0,1.0
10768,OAL,ORIENTAL AROMATICS LTD,1.0,5.0
8797,OBCL,ORISSA BENGAL CARRIER LTD,1.0,1.0
20242,OBEROIRLTY,OBEROI REALTY LIMITED,1.0,10.0
12231,OCCL,ORIENTAL CARBN & CHEM LTD,1.0,1.0
25918,OCCLLTD,OCCL LIMITED,1.0,1.0
10738,OFSS,ORACLE FIN SERV SOFT LTD.,1.0,50.0
17438,OIL,OIL INDIA LTD,1.0,5.0
2472,OILCOUNTUB,OIL COUNTRY TUBULAR LTD,1.0,1.0
24533,OILIETF,ICICIPRAMC - OILIETF,1.0,1.0
24777,OLAELEC,OLA ELECTRIC MOBILITY LTD,1.0,1.0
10637,OLECTRA,OLECTRA GREENTECH LIMITED,1.0,10.0
10922,OMAXAUTO,OMAX AUTOS LTD,1.0,1.0
14853,OMAXE,OMAXE LIMITED,1.0,1.0
24231,OMINFRAL,OM INFRA LIMITED,1.0,1.0
25492,ONELIFECAP,ONELIFE CAP ADVISORS LTD,1.0,1.0
9939,ONEPOINT,ONE POINT ONE SOL LTD,1.0,1.0
29224,ONESOURCE,ONESOURCE SPECL PHARMA L,1.0,10.0
2475,ONGC,OIL AND NATURAL GAS CORP.,1.0,1.0
15278,ONMOBILE,ONMOBILE GLOBAL LTD.,1.0,1.0
2481,ONWARDTEC,ONWARD TECHNOLOGIES LTD,1.0,5.0
21469,OPTIEMUS,OPTIEMUS INFRACOM LTD,1.0,5.0
31475,ORBTEXP,ORBIT EXPORTS LIMITED,1.0,1.0
926,ORCHPHARMA,ORCHID PHARMA LIMITED,1.0,5.0
10159,ORICONENT,ORICON ENTERPRISES LTD,1.0,1.0
14346,ORIENTALTL,ORIENTAL TRIMEX LTD,1.0,1.0
14278,ORIENTBELL,ORIENT BELL LIMITED,1.0,1.0
30089,ORIENTCEM,ORIENT CEMENT LTD.,1.0,5.0
13111,ORIENTCER,ORIENT CERATECH LIMITED,1.0,1.0
2972,ORIENTELEC,ORIENT ELECTRIC LIMITED,1.0,1.0
2493,ORIENTHOT,ORIENT HOTELS LTD,1.0,1.0
18208,ORIENTLTD,ORIENT PRESS LIMITED,1.0,1.0
2496,ORIENTPPR,ORIENT PAPER AND INDS LTD,1.0,1.0
24961,ORIENTTECH,ORIENT TECHNOLOGIES LTD,1.0,5.0
19931,ORISSAMINE,ORISSA MIN DEV CO LTD,1.0,50.0
12635,OSIAHYPER,OSIA HYPER RETAIL LIMITED,1.0,1.0
2514,OSWALAGRO,OSWAL AGRO MILLS LTD,1.0,1.0
471,OSWALGREEN,OSWAL GREENTECH LIMITED,1.0,1.0
14413,PAGEIND,PAGE INDUSTRIES LTD,1.0,500.0
25468,PAISALO,PAISALO DIGITAL LIMITED,1.0,1.0
17197,PAKKA,PAKKA LIMITED,1.0,1.0
21383,PALASHSECU,PALASH SECURITIES LTD,1.0,1.0
4055,PANACEABIO,PANACEA BIOTEC LTD,1.0,5.0
25392,PANAMAPET,PANAMA PETROCHEM LTD,1.0,5.0
13951,PARACABLES,PARAMOUNT COMM LTD,1.0,1.0
9741,PARADEEP,PARADEEP PHOSPHATES LTD,1.0,1.0
17130,PARAGMILK,PARAG MILK FOODS LTD.,1.0,1.0
5911,PARAS,PARAS DEF AND SPCE TECH L,1.0,10.0
3972,PARASPETRO,PARAS PETROFILS LTD.,1.0,1.0
22649,PARKHOTELS,PARKHOTELS,1.0,1.0
13791,PARSVNATH,PARSVNATH DEVELOPER LTD,1.0,1.0
17029,PATANJALI,PATANJALI FOODS LIMITED,1.0,10.0
11699,PATELENG,PATEL ENGINEERING LTD.,1.0,1.0
15219,PATINTLOG,PATEL INT. LOG. LTD,1.0,1.0
16192,PAVNAIND,PAVNA INDUSTRIES LIMITED,1.0,5.0
6705,PAYTM,ONE 97 COMMUNICATIONS LTD,1.0,5.0
2649,PCBL,PCBL CHEMICAL LIMITED,1.0,5.0
29124,PCJEWELLER,PC JEWELLER LTD,1.0,1.0
5264,PDSL,PDS LIMITED,1.0,5.0
2610,PEARLPOLY,PEARL POLYMERS LTD,1.0,1.0
2412,PEL,PIRAMAL ENTERPRISES LTD,1.0,10.0
20621,PENIND,PENNAR INDUSTRIES LTD,1.0,1.0
18365,PERSISTENT,PERSISTENT SYSTEMS LTD,1.0,50.0
11351,PETRONET,PETRONET LNG LIMITED,1.0,5.0
14299,PFC,POWER FIN CORP LTD.,1.0,5.0
2643,PFIZER,PFIZER LTD,1.0,50.0
13496,PFOCUS,PRIME FOCUS LIMITED,1.0,1.0
22602,PFS,PTC INDIA FIN SERV LTD,1.0,1.0
25358,PGEL,PG ELECTROPLAST LTD,1.0,5.0
2535,PGHH,P&G HYGIENE & HEALTH CARE,1.0,100.0
940,PGHL,PROCTER & GAMBLE HEALTH L,1.0,50.0
14260,PGIL,PEARL GLOBAL IND LIMITED,1.0,10.0
4973,PHARMABEES,NIPPONAMC - NETFPHARMA,1.0,1.0
14552,PHOENIXLTD,THE PHOENIX MILLS LTD,1.0,10.0
2664,PIDILITIND,PIDILITE INDUSTRIES LTD,1.0,10.0
24184,PIIND,PI INDUSTRIES LTD,1.0,10.0
11445,PILANIINVS,PILANI INV & IND COR LTD,1.0,10.0
30835,PILITA,PIL ITALICA LIFESTYLE LTD,1.0,1.0
13463,PIONEEREMB,PIONEER EMBROIDERIES LTD,1.0,1.0
14134,PITTIENG,PITTI ENGINEERING LIMITED,1.0,5.0
9087,PIXTRANS,PIX TRANSMISSIONS LIMITED,1.0,10.0
10321,PKTEA,THE P K TEA PROD CO LTD,1.0,5.0
13920,PLASTIBLEN,PLASTIBLENDS INDIA LTD,1.0,1.0
22930,PLATIND,PLATINUM INDUSTRIES LTD,1.0,5.0
19458,PLAZACABLE,PLAZA WIRES LIMITED,1.0,1.0
10666,PNB,PUNJAB NATIONAL BANK,1.0,1.0
8736,PNBGILTS,PNB GILTS LIMITED,1.0,1.0
18908,PNBHOUSING,PNB HOUSING FIN LTD.,1.0,10.0
9385,PNCINFRA,PNC INFRATECH LTD.,1.0,5.0
25312,PNGJL,P N GADGIL JEWELLERS LTD,1.0,5.0
14385,POCL,PONDY OXIDES & CHEM LTD,1.0,5.0
19036,PODDARMENT,PODDAR PIGMENTS LIMITED,1.0,5.0
17651,POKARNA,POKARNA LIMITED,1.0,10.0
6656,POLICYBZR,PB FINTECH LIMITED,1.0,10.0
9590,POLYCAB,POLYCAB INDIA LIMITED,1.0,50.0
25718,POLYMED,POLY MEDICURE LIMITED,1.0,10.0
2687,POLYPLEX,POLYPLEX CORPORATION LTD,1.0,10.0
10661,PONNIERODE,PONNIE SUGARS (ERODE) LTD,1.0,5.0
11403,POONAWALLA,POONAWALLA FINCORP LTD,1.0,5.0
14977,POWERGRID,POWER GRID CORP. LTD.,1.0,5.0
18457,POWERINDIA,HITACHI ENERGY INDIA LTD,1.0,100.0
10473,POWERMECH,POWER MECH PROJECTS LTD.,1.0,10.0
15209,PPAP,PPAP AUTOMOTIVE LIMITED,1.0,1.0
10297,PPL,PRAKASH PIPES LIMITED,1.0,5.0
11571,PPLPHARMA,PIRAMAL PHARMA LIMITED,1.0,1.0
30134,PRABHA,PRABHA ENERGY LIMITED,1.0,1.0
13941,PRAENG,PRAJAY ENG. SYN. LTD.,1.0,1.0
2705,PRAJIND,PRAJ INDUSTRIES LTD,1.0,5.0
2708,PRAKASH,PRAKASH INDUSTRIES LTD,1.0,1.0
19599,PRAKASHSTL,PRAKASH STEELAGE LTD,1.0,1.0
12603,PRECAM,PRECISION CAMSHAFTS LTD.,1.0,1.0
2711,PRECOT,PRECOT LIMITED,1.0,5.0
2717,PRECWIRE,PRECISION WIRES INDIA LTD,1.0,1.0
17397,PREMEXPLN,PREMIER EXPLOSIVES LTD,1.0,5.0
25049,PREMIERENE,PREMIER ENERGIES LIMITED,1.0,10.0
3908,PREMIERPOL,PREMIER POLYFILM LTD,1.0,1.0
20302,PRESTIGE,PRESTIGE ESTATE LTD,1.0,10.0
19631,PRICOLLTD,PRICOL LIMITED,1.0,5.0
11864,PRIMESECU,PRIME SECURITIES LIMITED,1.0,1.0
756925,PRIMO,PRIMO CHEMICALS LIMITED,1.0,1.0
16045,PRINCEPIPE,PRINCE PIPES FITTINGS LTD,1.0,5.0
8304,PRITI,PRITI INTERNATIONAL LTD,1.0,1.0
5292,PRITIKAUTO,PRITIKA AUTO INDUS LTD,1.0,1.0
8825,PRIVISCL,PRIVI SPECIALITY CHE LTD,1.0,10.0
29472,PROTEAN,PROTEAN EGOV TECHNO LTD,1.0,5.0
2739,PRSMJOHNSN,PRISM JOHNSON LIMITED,1.0,1.0
9553,PRUDENT,PRUDENT CORP ADV SER LTD,1.0,10.0
20527,PRUDMOULI,PRUDENTIAL SUGAR CORPORAT,1.0,1.0
21001,PSB,PUNJAB & SIND BANK,1.0,1.0
20877,PSPPROJECT,PSP PROJECTS LIMITED,1.0,5.0
15061,PSUBANK,KOTAK PSU BANK,1.0,1.0
17616,PSUBANKADD,DSPAMC - DSPPSBKETF,1.0,1.0
15032,PSUBNKBEES,NIP IND ETF PSU BANK BEES,1.0,1.0
14584,PSUBNKIETF,ICICIPRAMC - PSUBANKICI,1.0,1.0
11355,PTC,PTC INDIA LIMITED,1.0,1.0
16682,PTCIL,PTC INDUSTRIES LIMITED,1.0,100.0
14101,PTL,PTL ENTERPRISES LTD,1.0,1.0
4344,PUNJABCHEM,PUNJAB CHEM & CROP PROT L,1.0,10.0
14922,PURVA,PURAVANKARA LIMITED,1.0,5.0
4010,PVP,PVP VENTURES LIMITED,1.0,1.0
13147,PVRINOX,PVR INOX LIMITED,1.0,5.0
23142,PVSL,POPULAR VEHICLES N SER L,1.0,1.0
11386,PVTBANIETF,ICICIPRAMC - ICICIBANKP,1.0,1.0
17576,PVTBANKADD,DSPAMC - DSPPVBKETF,1.0,1.0
18250,PYRAMID,PYRAMID TECHNOPLAST LTD,1.0,1.0
15330,QGOLDHALF,QUANTUM GOLD FUND,1.0,1.0
16819,QNIFTY,QUANTUM NIFTY 50 ETF,1.0,1.0
29711,QPOWER,QUALITY POWER ELEC EQUP L,1.0,5.0
29087,QUADFUTURE,QUADRANT FUTURE TEK LTD,1.0,5.0
17808,QUAL30IETF,ICICIPRAMC - ICICIQTY30,1.0,1.0
17704,QUESS,QUESS CORP LIMITED,1.0,5.0
13116,QUICKHEAL,QUICK HEAL TECH LTD,1.0,5.0
15391,RACE,RACE ECO CHAIN LIMITED,1.0,5.0
27171,RACLGEAR,RACL GEARTECH LIMITED,1.0,5.0
10932,RADAAN,RADAAN MEDIAWORKS (I) LTD,1.0,1.0
10343,RADHIKAJWE,RADHIKA JEWELTECH LIMITED,1.0,1.0
13580,RADIANTCMS,RADIANT CASH MGMT SER LTD,1.0,1.0
10990,RADICO,RADICO KHAITAN LTD,1.0,10.0
19877,RADIOCITY,MUSIC BROADCAST LIMITED,1.0,1.0
2431,RAILTEL,RAILTEL CORP OF IND LTD,1.0,5.0
15337,RAIN,RAIN INDUSTRIES LIMITED,1.0,1.0
9408,RAINBOW,RAINBOW CHILDRENS MED LTD,1.0,10.0
7401,RAJESHEXPO,RAJESH EXPORTS LTD,1.0,1.0
757049,RAJOOENG,RAJOO ENGINEERS LIMITED,1.0,1.0
18962,RAJRATAN,RAJRATAN GLOBAL WIRE LTD,1.0,5.0
2809,RAJSREESUG,RAJSHREE SUGAR & CHEMICAL,1.0,1.0
2816,RALLIS,RALLIS INDIA LTD,1.0,5.0
10300,RAMASTEEL,RAMA STEEL TUBES LIMITED,1.0,1.0
2043,RAMCOCEM,THE RAMCO CEMENTS LIMITED,1.0,5.0
4587,RAMCOIND,RAMCO INDUSTRIES LIMITED,1.0,5.0
7851,RAMCOSYS,RAMCO SYSTEMS LTD.,1.0,5.0
20134,RAMKY,RAMKY INFRA LTD,1.0,5.0
10485,RAMRAT,RAM RATNA WIRES LIMITED,1.0,5.0
2837,RANASUG,RANA SUGARS LTD.,1.0,1.0
2844,RANEHOLDIN,RANE HOLDINGS LIMITED,1.0,10.0
7177,RATEGAIN,RATEGAIN TRAVEL TECHN LTD,1.0,5.0
13451,RATNAMANI,RATNAMANI MET & TUB LTD.,1.0,10.0
18423,RATNAVEER,RATNAVEER PRECISION ENG L,1.0,1.0
2859,RAYMOND,RAYMOND LTD,1.0,5.0
25073,RAYMONDLSL,RAYMOND LIFESTYLE LIMITED,1.0,10.0
1494,RBA,RESTAURANT BRAND ASIA LTD,1.0,1.0
18391,RBLBANK,RBL BANK LIMITED,1.0,1.0
2866,RCF,RASHTRIYA CHEMICALS & FER,1.0,1.0
15355,RECLTD,REC LIMITED,1.0,5.0
14255,REDINGTON,REDINGTON LIMITED,1.0,5.0
17859,REDTAPE,REDTAPE LIMITED,1.0,1.0
17764,REFEX,REFEX INDUSTRIES LIMITED,1.0,5.0
4130,REGENCERAM,REGENCY CERAMICS LTD.,1.0,1.0
24225,RELAXO,RELAXO FOOT LTD.,1.0,5.0
9652,RELCHEMQ,RELIANCE CHEMOTEX IND LTD,1.0,1.0
24378,RELIABLE,RELIABLE DATA SERVICE LTD,1.0,1.0
2885,RELIANCE,RELIANCE INDUSTRIES LTD,1.0,10.0
15068,RELIGARE,RELIGARE ENTER. LTD.,1.0,1.0
553,RELINFRA,RELIANCE INFRASTRUCTU LTD,1.0,5.0
24596,RELTD,RAVINDRA ENERGY LIMITED,1.0,1.0
3965,REMSONSIND,REMSONS INDUSTRIES LTD,1.0,1.0
12026,RENUKA,SHREE RENUKA SUGARS LTD,1.0,1.0
29598,REPCOHOME,REPCO HOME FINANCE LTD,1.0,5.0
1480,REPL,RUDRABHISHEK ENTERP LTD,1.0,1.0
13126,REPRO,REPRO INDIA LIMITED,1.0,5.0
20323,RESPONIND,RESPONSIVE INDUSTRIES LTD,1.0,1.0
24145,RETAIL,JHS SVENDGAARD RETAIL V L,1.0,1.0
15129,RGL,RENAISSANCE GLOBAL LTD,1.0,1.0
21733,RHFL,RELIANCE HOME FINANCE LTD,1.0,1.0
31163,RHIM,RHI MAGNESITA INDIA LTD,1.0,5.0
15157,RHL,ROBUST HOTELS LIMITED,1.0,1.0
2909,RICOAUTO,RICO AUTO INDUSTRIES LTD,1.0,1.0
2912,RIIL,RELIANCE INDUSTRIAL INFRA,1.0,5.0
18417,RISHABH,RISHABH INSTRUMENTS LTD,1.0,5.0
8944,RITCO,RITCO LOGISTICS LIMITED,1.0,5.0
3761,RITES,RITES LIMITED,1.0,5.0
20950,RKDL,RAVI KUMAR DIST. LTD.,1.0,1.0
1547,RKEC,RKEC PROJECTS LIMITED,1.0,1.0
11411,RKFORGE,RAMKRISHNA FORGINGS LTD,1.0,5.0
23043,RKSWAMY,R K SWAMY LIMITED,1.0,1.0
11975,RML,RANE (MADRAS) LIMITED,1.0,5.0
13182,ROHLTD,ROYAL ORCHID HOTELS LTD,1.0,5.0
